label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,"A large number of people are watching men dressed in kilts, one of whom has thrown a long pole. As a consequence, people watch men in kilts.",,,,,[],[],[],,,Logical Form: ((exists x ((IsWatching(x) and IsInKilt(x)) and (HasThrownLongPole(x) and IsInKilt(x)))) and (forall y (IsInKilt(y) and IsWatching(y)))),Logical Form: ((exists x ((IsWatching(x) and IsInKilt(x)) and (HasThrownLongPole(x) and IsInKilt(x)))) and (forall y (IsInKilt(y) and IsWatching(y))))
1,,"A boy is riding down the road between two cows. Consequently, a boy, a road and two cows.",,,,,[],[],[],,,"Logical Form: ((exists x (IsBoy(x) and IsRiding(x) and IsDownTheRoad(x))) and (exists y (IsRoad(y) and IsBetweenTwoCows(x, y)))) and (exists z (IsBoy(z) and IsRoad(y) and IsTwoCows(w)))","Logical Form: ((exists x (IsBoy(x) and IsRiding(x) and IsDownTheRoad(x))) and (exists y (IsRoad(y) and IsBetweenTwoCows(x, y)))) and (exists z (IsBoy(z) and IsRoad(y) and IsTwoCows(w)))"
1,,A bald man is getting out of a small blue car. It follows that the man is bald.,,,,,[],[],[],,,Logical Form: ((forall x (IsBaldMan(x) and IsGettingOutOfSmallBlueCar(x)) and IsBald(x))) and (exists y (IsBaldMan(y) and IsGettingOutOfSmallBlueCar(y) and IsBald(y))),Logical Form: ((forall x (IsBaldMan(x) and IsGettingOutOfSmallBlueCar(x)) and IsBald(x))) and (exists y (IsBaldMan(y) and IsGettingOutOfSmallBlueCar(y) and IsBald(y)))
1,,"Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Thus, young boys kicking around a soccer ball.",,,,,[],[],[],,,Logical Form: ((forall x ((IsYoungBoy(x) and (IsWearingGreenJersey(x) or IsWearingBlueJersey(x)) and IsKickingSoccerBall(x)) and (Exists y (IsSoccerGame(y) and IsInBackground(y))) )) and (forall z (IsYoungBoy(z) and IsKickingSoccerBall(z)))),Logical Form: ((forall x ((IsYoungBoy(x) and (IsWearingGreenJersey(x) or IsWearingBlueJersey(x)) and IsKickingSoccerBall(x)) and (Exists y (IsSoccerGame(y) and IsInBackground(y))) )) and (forall z (IsYoungBoy(z) and IsKickingSoccerBall(z))))
1,,"A girl playing a violin along with a group of people. Consequently, a girl is playing an instrument.",,,,,[],[],[],,,Logical Form: ((forall x (IsPlayingViolin(x) and IsWithGroup(x)) and IsPlayingInstrument(x))) and (forall y (IsGirl(y) and IsPlayingViolin(y) and IsPlayingInstrument(y))),Logical Form: ((forall x (IsPlayingViolin(x) and IsWithGroup(x)) and IsPlayingInstrument(x))) and (forall y (IsGirl(y) and IsPlayingViolin(y) and IsPlayingInstrument(y)))
1,,Two small boys in blue soccer uniforms use a wooden set of steps to wash their hands in an adult-sized bathroom. It follows that two boys washing their hands.,,,,,[],[],[],,,Logical Form: ((forall x (IsSmallBoy(x) and IsWearingBlueSoccerUniforms(x) and UsesWoodenStepsToWashHands(x))) and (forall y (WashesHands(y) and IsBoy(y)))) and (exists z exists w (IsSmallBoy(z) and IsInAdultSizedBathroom(w) and WashesHands(z))),Logical Form: ((forall x (IsSmallBoy(x) and IsWearingBlueSoccerUniforms(x) and UsesWoodenStepsToWashHands(x))) and (forall y (WashesHands(y) and IsBoy(y)))) and (exists z exists w (IsSmallBoy(z) and IsInAdultSizedBathroom(w) and WashesHands(z)))
1,,A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by. This implies that there are three soccer players.,,,,,[],[],[],,,Logical Form: (((exists x (IsSoccerPlayer(x) and IsWearingWhite(x) and KicksBall(x))) and (exists y (IsSoccerPlayer(y) and LungsTowardsBall(y))) and (exists z (IsSoccerPlayer(z) and IsWearingRed(z) and FollowsCloseBy(z)))) and (exists a exists b exists c (IsSoccerPlayer(a) and IsSoccerPlayer(b) and IsSoccerPlayer(c)))),Logical Form: (((exists x (IsSoccerPlayer(x) and IsWearingWhite(x) and KicksBall(x))) and (exists y (IsSoccerPlayer(y) and LungsTowardsBall(y))) and (exists z (IsSoccerPlayer(z) and IsWearingRed(z) and FollowsCloseBy(z)))) and (exists a exists b exists c (IsSoccerPlayer(a) and IsSoccerPlayer(b) and IsSoccerPlayer(c))))
1,,"Children playing a video game together. Thus, the kids are indoors playing a video game.",,,,,[],[],[],,,Logical Form: ((forall x (IsPlayingVideoGameTogether(x) and IsIndoors(x))) and (forall y (IsKid(y) and IsPlayingVideoGame(y and IsIndoors(y))))),Logical Form: ((forall x (IsPlayingVideoGameTogether(x) and IsIndoors(x))) and (forall y (IsKid(y) and IsPlayingVideoGame(y and IsIndoors(y)))))
1,,Two people in coats kiss on the side of a road. This implies that people show their appreciation for another.,,,,,[],[],[],,,"Logical Form: ((exists x exists y (IsInCoat(x) and IsInCoat(y) and IsKissing(x, y) and IsOnSideOfRoad(x, y))) and (forall z (IsPerson(z) and ShowsAppreciation(z))))","Logical Form: ((exists x exists y (IsInCoat(x) and IsInCoat(y) and IsKissing(x, y) and IsOnSideOfRoad(x, y))) and (forall z (IsPerson(z) and ShowsAppreciation(z))))"
1,,Woman reading a book with a grocery tote. It follows that a woman is reading.,,,,,[],[],[],,,Logical Form: ((forall x (IsReadingBook(x) and HasGroceryTote(x) and IsWoman(x))) and (forall y (IsWoman(y) and IsReading(y)))),Logical Form: ((forall x (IsReadingBook(x) and HasGroceryTote(x) and IsWoman(x))) and (forall y (IsWoman(y) and IsReading(y))))
1,,"A man wearing a brown hoodie is shopping for snacks. As a consequence, the man is wearing brown.",,,,,[],[],[],,,Logical Form: ((forall x (IsWearingBrownHoodie(x) and IsShoppingForSnacks(x))) and (forall y (IsMan(y) and IsWearingBrownHoodie(y) and IsWearingBrown(y)))),Logical Form: ((forall x (IsWearingBrownHoodie(x) and IsShoppingForSnacks(x))) and (forall y (IsMan(y) and IsWearingBrownHoodie(y) and IsWearingBrown(y))))
1,,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. As a consequence, a man is in front of a camera.",,,,,[],[],[],,,"Logical Form: ((exists x (IsYoungMan(x) and IsWearingBlueTShirt(x) and IsWearingSweatpants(x) and IsStandingOverStove(x) and IsLookingAtCamera(x))) and (exists y (IsYoungMan(y) and IsStandingBehind(y, x)))) and (exists z (IsMan(z) and IsInFrontOfCamera(z)))","Logical Form: ((exists x (IsYoungMan(x) and IsWearingBlueTShirt(x) and IsWearingSweatpants(x) and IsStandingOverStove(x) and IsLookingAtCamera(x))) and (exists y (IsYoungMan(y) and IsStandingBehind(y, x)))) and (exists z (IsMan(z) and IsInFrontOfCamera(z)))"
1,,"This church choir sings to the masses as they sing joyous songs from the book at a church. Therefore, the church is filled with song.",,,,,[],[],[],,,Logical Form: ((forall x (IsChoir(x) and SingsToMasses(x))) and (forall y (SingsJoyousSongs(y) and SingsFromBook(y)))) and (IsChurchFilledWithSong(Church) <and (exists z (IsInChurch(z) and Sings(z)))),Logical Form: ((forall x (IsChoir(x) and SingsToMasses(x))) and (forall y (SingsJoyousSongs(y) and SingsFromBook(y)))) and (IsChurchFilledWithSong(Church) <and (exists z (IsInChurch(z) and Sings(z))))
1,,"A man and a woman are standing at the side of an inflatable climbing structure. As a consequence, a man and a woman are standing.",,,,,[],[],[],,,"Logical Form: ((exists x exists y (IsStandingAt(x, InflatableClimbingStructure) and IsMan(x) and IsWoman(y))) and (exists z exists w (IsStanding(z) and IsMan(z) and IsWoman(w))))","Logical Form: ((exists x exists y (IsStandingAt(x, InflatableClimbingStructure) and IsMan(x) and IsWoman(y))) and (exists z exists w (IsStanding(z) and IsMan(z) and IsWoman(w))))"
1,,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand. This implies that the teenager is seated.,,,,,[],[],[],,,Logical Form: ((exists x (IsAsianTeenager(x) and IsWearingWhiteShirtWithBlackStripes(x) and IsSittingOnSteps(x) and IsFaceRestingOnHand(x))) and IsSeated(x)),Logical Form: ((exists x (IsAsianTeenager(x) and IsWearingWhiteShirtWithBlackStripes(x) and IsSittingOnSteps(x) and IsFaceRestingOnHand(x))) and IsSeated(x))
1,,"Boy in red and black shirt walks through grass. Therefore, the boy is walking.",,,,,[],[],[],,,Logical Form: ((forall x (IsBoyInRedAndBlackShirt(x) and IsWalkingThroughGrass(x))) and IsWalking(boy)) and (forall y (IsBoyInRedAndBlackShirt(y) and IsWalking(y))),Logical Form: ((forall x (IsBoyInRedAndBlackShirt(x) and IsWalkingThroughGrass(x))) and IsWalking(boy)) and (forall y (IsBoyInRedAndBlackShirt(y) and IsWalking(y)))
1,,"These girls are having a great time looking for seashells. As a consequence, the girls are happy.",,,,,[],[],[],,,Logical Form: ((forall x (IsGirl(x) and IsHavingGreatTime(LookingForSeashells(x))) and IsHappy(x))) and (forall y (IsGirl(y) and IsHappy(y))),Logical Form: ((forall x (IsGirl(x) and IsHavingGreatTime(LookingForSeashells(x))) and IsHappy(x))) and (forall y (IsGirl(y) and IsHappy(y)))
1,,"Small girl in a pink dress is playing electronic drum pads with sticks. Consequently, a girl is playing electronic drums.",,,,,[],[],[],,,Logical Form: ((exists x (IsSmallGirl(x) and IsWearingPinkDress(x) and IsPlayingElectronicDrumPads(x))) and (exists y (IsGirl(y) and IsPlayingElectronicDrums(y)))),Logical Form: ((exists x (IsSmallGirl(x) and IsWearingPinkDress(x) and IsPlayingElectronicDrumPads(x))) and (exists y (IsGirl(y) and IsPlayingElectronicDrums(y))))
1,,"A blond woman with a tattoo of on an angel on her arm walking down the street, a concrete wall in the background. As a consequence, a person with a tattoo.",,,,,[],[],[],,,Logical Form: ((exists x (IsBlondWoman(x) and HasTattooOfAngelOnArm(x) and IsWalkingDownStreet(x))) and (exists y (HasTattoo(y)))) and (forall z (HasTattoo(z) and IsPerson(z))),Logical Form: ((exists x (IsBlondWoman(x) and HasTattooOfAngelOnArm(x) and IsWalkingDownStreet(x))) and (exists y (HasTattoo(y)))) and (forall z (HasTattoo(z) and IsPerson(z)))
1,,"A tan dog chases a black and white soccer ball. Therefore, a dog is chasing a ball.",,,,,[],[],[],,,"Logical Form: ((forall x (IsTanDog(x) and (exists y (IsSoccerBall(y) and IsBlackAndWhite(y)) and IsChasing(x, y)))) and (exists z (IsDog(z) and exists w (IsBall(w) and IsChasing(z, w)))))","Logical Form: ((forall x (IsTanDog(x) and (exists y (IsSoccerBall(y) and IsBlackAndWhite(y)) and IsChasing(x, y)))) and (exists z (IsDog(z) and exists w (IsBall(w) and IsChasing(z, w)))))"
1,,"A dusty boy runs along a dirt path through the grass. As a consequence, a boy is outside running.",,,,,[],[],[],,,Logical Form: ((forall x (IsDusty(x) and IsBoy(x) and IsRunningAlongDirtPath(x))) and (forall y (IsBoy(y) and (IsOutside(y) and IsRunning(y))))) and (forall z (IsRunningAlongDirtPath(z) and IsOutside(z))),Logical Form: ((forall x (IsDusty(x) and IsBoy(x) and IsRunningAlongDirtPath(x))) and (forall y (IsBoy(y) and (IsOutside(y) and IsRunning(y))))) and (forall z (IsRunningAlongDirtPath(z) and IsOutside(z)))
1,,"A guy with a football, a crowd watching him. Consequently, there is a guy holding a football.",,,,,[],[],[],,,Logical Form: ((exists x (IsGuyWithFootball(x) and IsBeingWatched(x))) and (exists y (IsGuyHoldingFootball(y)))),Logical Form: ((exists x (IsGuyWithFootball(x) and IsBeingWatched(x))) and (exists y (IsGuyHoldingFootball(y))))
1,,Two women are tending to their herd of animals including cows and goats near a building made primarily of stone. It follows that the two women are taking care of a herd of animals.,,,,,[],[],[],,,Logical Form: ((forall x (IsTendingToHerd(x) and IsTakingCareOfHerd(x))) and (forall y (IsWoman(y) and IsTendingToHerd(y)))) and (forall z (IsWoman(z) and ((IsTendingToHerd(z) and Exists w (IsHerdOfAnimals(w) and IsNearBuilding(w))) and IsTakingCareOfHerd(z)))),Logical Form: ((forall x (IsTendingToHerd(x) and IsTakingCareOfHerd(x))) and (forall y (IsWoman(y) and IsTendingToHerd(y)))) and (forall z (IsWoman(z) and ((IsTendingToHerd(z) and Exists w (IsHerdOfAnimals(w) and IsNearBuilding(w))) and IsTakingCareOfHerd(z))))
1,,"A boy and girl play together on a pile or rocks in a residential area. Thus, the boy and girl are outside.",,,,,[],[],[],,,"Logical Form: ((exists x exists y (IsBoy(x) and IsGirl(y) and IsPlayingTogether(x, y) and IsOnRocks(x, y) and IsResidentialArea(z))) and (IsOutside(x) and IsOutside(y)))","Logical Form: ((exists x exists y (IsBoy(x) and IsGirl(y) and IsPlayingTogether(x, y) and IsOnRocks(x, y) and IsResidentialArea(z))) and (IsOutside(x) and IsOutside(y)))"
1,,"A boy stands in the middle of a crowd of teenagers. Thus, a person stands in the middle of a crowd of teenagers.",,,,,[],[],[],,,Logical Form: ((forall x (IsBoy(x) and IsStandingInMiddleOfCrowdOfTeenagers(x))) and (forall y (IsPerson(y) and IsStandingInMiddleOfCrowdOfTeenagers(y)))) and (exists z (IsBoy(z) and IsStandingInMiddleOfCrowdOfTeenagers(z))) and (exists w (IsPerson(w) and IsStandingInMiddleOfCrowdOfTeenagers(w)))),Logical Form: ((forall x (IsBoy(x) and IsStandingInMiddleOfCrowdOfTeenagers(x))) and (forall y (IsPerson(y) and IsStandingInMiddleOfCrowdOfTeenagers(y)))) and (exists z (IsBoy(z) and IsStandingInMiddleOfCrowdOfTeenagers(z))) and (exists w (IsPerson(w) and IsStandingInMiddleOfCrowdOfTeenagers(w))))
1,,"Two men are standing in a boat. Thus, some people are in a boat.",,,,,[],[],[],,,Logical Form: ((forall x (IsMan(x) and IsStandingInBoat(x))) and (exists y (IsInBoat(y)))) and (exists z (IsPerson(z) and IsInBoat(z))),Logical Form: ((forall x (IsMan(x) and IsStandingInBoat(x))) and (exists y (IsInBoat(y)))) and (exists z (IsPerson(z) and IsInBoat(z)))
1,,An Asian woman dressed in a colorful outfit laughing. It follows that a woman is wearing colorful clothing.,,,,,[],[],[],,,Logical Form: ((forall x (IsLaughing(x) and IsDressedInColorfulOutfit(x) and IsWomanWearingColorfulClothing(x))) and (exists y (IsAsianWoman(y) and IsDressedInColorfulOutfit(y) and IsLaughing(y)))) and (forall z (IsWoman(z) and IsDressedInColorfulOutfit(z) and IsWearingColorfulClothing(z))),Logical Form: ((forall x (IsLaughing(x) and IsDressedInColorfulOutfit(x) and IsWomanWearingColorfulClothing(x))) and (exists y (IsAsianWoman(y) and IsDressedInColorfulOutfit(y) and IsLaughing(y)))) and (forall z (IsWoman(z) and IsDressedInColorfulOutfit(z) and IsWearingColorfulClothing(z)))
1,,"A woman in black reviews a message as she walks to work. Hence, the woman in black has a job.",,,,,[],[],[],,,Logical Form: ((forall x ((IsWomanInBlack(x) and IsReviewingMessage(x)) and IsWalkingToWork(x))) and IsEmployed(x)) and (forall y (IsWomanInBlack(y) and IsEmployed(y))),Logical Form: ((forall x ((IsWomanInBlack(x) and IsReviewingMessage(x)) and IsWalkingToWork(x))) and IsEmployed(x)) and (forall y (IsWomanInBlack(y) and IsEmployed(y)))
1,,"A shirtless man rock climbs. As a consequence, a man is outside.",,,,,[],[],[],,,Logical Form: ((forall x (IsRockClimbing(x) and IsOutdoor(x))) and (exists y (IsShirtlessMan(y) and IsRockClimbing(y)) and IsOutdoor(y))),Logical Form: ((forall x (IsRockClimbing(x) and IsOutdoor(x))) and (exists y (IsShirtlessMan(y) and IsRockClimbing(y)) and IsOutdoor(y)))
1,,"A man wearing a kilt has thrown a large pole. Therefore, a man is wearing a skirt.",,,,,[],[],[],,,Logical Form: ((forall x (IsWearingKilt(x) and HasThrownLargePole(x))) and (exists y (IsMan(y) and IsWearingSkirt(y)))) and (exists z (IsWearingKilt(z) and IsWearingSkirt(z))),Logical Form: ((forall x (IsWearingKilt(x) and HasThrownLargePole(x))) and (exists y (IsMan(y) and IsWearingSkirt(y)))) and (exists z (IsWearingKilt(z) and IsWearingSkirt(z)))
1,,"A man in a blue t-shirt is taking a picture while a woman with an umbrella walks behind him. Consequently, a man is taking a picture outdoors while a woman walks behind him.",,,,,[],[],[],,,Logical Form: ((forall x ((IsMan(x) and IsWearingBlueTShirt(x) and IsTakingPicture(x)) and IsTakingPictureOutdoors(x))) and (forall y (IsWoman(y) and IsWalkingBehind(y)))) and (forall z (IsMan(z) and IsTakingPictureOutdoors(z))) and (forall w (IsWoman(w) and IsWalkingBehind(w))),Logical Form: ((forall x ((IsMan(x) and IsWearingBlueTShirt(x) and IsTakingPicture(x)) and IsTakingPictureOutdoors(x))) and (forall y (IsWoman(y) and IsWalkingBehind(y)))) and (forall z (IsMan(z) and IsTakingPictureOutdoors(z))) and (forall w (IsWoman(w) and IsWalkingBehind(w)))
1,,"A child and a parent or older sibling going for a hike. Consequently, two people are going for a hike.",,,,,[],[],[],,,"Logical Form: ((forall x exists y (IsChild(x) and (IsParent(y) or IsOlderSibling(y)) and IsGoingForHike(x, y))) and (exists z exists w (IsGoingForHike(z, w) and IsPerson(z) and IsPerson(w)))) and (exists a exists b (IsGoingForHike(a, b) and (IsChild(a) and (IsParent(b) or IsOlderSibling(b)))))","Logical Form: ((forall x exists y (IsChild(x) and (IsParent(y) or IsOlderSibling(y)) and IsGoingForHike(x, y))) and (exists z exists w (IsGoingForHike(z, w) and IsPerson(z) and IsPerson(w)))) and (exists a exists b (IsGoingForHike(a, b) and (IsChild(a) and (IsParent(b) or IsOlderSibling(b)))))"
1,,"Two kids in black trunks bouncing on a wet trampoline. Consequently, children play on trampolines outdoors.",,,,,[],[],[],,,Logical Form: ((forall x (IsKid(x) and IsWearingBlackTrunks(x) and IsBouncingOnTrampoline(x) and IsWetTrampoline(y) and IsPlayingOnTrampoline(x))) and IsOutdoor(x)) and (forall z (IsKid(z) and IsBouncingOnTrampoline(z) and IsPlayingOnTrampoline(z) and IsOutdoor(z))),Logical Form: ((forall x (IsKid(x) and IsWearingBlackTrunks(x) and IsBouncingOnTrampoline(x) and IsWetTrampoline(y) and IsPlayingOnTrampoline(x))) and IsOutdoor(x)) and (forall z (IsKid(z) and IsBouncingOnTrampoline(z) and IsPlayingOnTrampoline(z) and IsOutdoor(z)))
1,,"2 people with backpacks are at a table with a woman with a beige blazer sitting behind it. Thus, 2 people are at a table.",,,,,[],[],[],,,Logical Form: ((exists x exists y (IsPerson(x) and HasBackpack(x) and IsPerson(y) and HasBackpack(y) and IsAtTable(x) and IsAtTable(y) and IsWoman(z) and HasBeigeBlazer(z) and SitsBehindIt(z))) and (exists a exists b (IsPerson(a) and IsPerson(b) and IsAtTable(a) and IsAtTable(b)))),Logical Form: ((exists x exists y (IsPerson(x) and HasBackpack(x) and IsPerson(y) and HasBackpack(y) and IsAtTable(x) and IsAtTable(y) and IsWoman(z) and HasBeigeBlazer(z) and SitsBehindIt(z))) and (exists a exists b (IsPerson(a) and IsPerson(b) and IsAtTable(a) and IsAtTable(b))))
1,,"A group stands and watches two men, apparently dressed in some sort of costume, wrestle on the ground. It follows that there are people wrestling.",,,,,[],[],[],,,Logical Form: ((forall x (IsStandingAndWatching(x) and (exists y (IsWrestling(y) and IsOnGround(y))))) and (exists z (IsWrestling(z) and IsOnGround(z)))),Logical Form: ((forall x (IsStandingAndWatching(x) and (exists y (IsWrestling(y) and IsOnGround(y))))) and (exists z (IsWrestling(z) and IsOnGround(z))))
1,,"two girls looking out the window at ""Hair at Hart."" Hence, two people look out a window.",,,,,[],[],[],,,"Logical Form: ((forall x exists y (IsGirl(x) and IsLookingOutWindowAt(x, y))) and (forall z (IsPerson(z) and IsLookingOutWindow(z)))) and (forall a forall b (IsGirl(a) and IsGirl(b) and IsLookingOutWindow(a))) and (forall c (IsPerson(c) and IsLookingOutWindow(c)))","Logical Form: ((forall x exists y (IsGirl(x) and IsLookingOutWindowAt(x, y))) and (forall z (IsPerson(z) and IsLookingOutWindow(z)))) and (forall a forall b (IsGirl(a) and IsGirl(b) and IsLookingOutWindow(a))) and (forall c (IsPerson(c) and IsLookingOutWindow(c)))"
1,,"A man visiting a friend in the hospital. Therefore, a man in a hospital receives a visiting friend.",,,,,[],[],[],,,"Logical Form: ((forall x (IsVisitingFriend(x) and IsInHospital(x))) and (forall y (IsInHospital(y) and Exists z (IsVisiting(z) and IsFriend(z, y)))))","Logical Form: ((forall x (IsVisitingFriend(x) and IsInHospital(x))) and (forall y (IsInHospital(y) and Exists z (IsVisiting(z) and IsFriend(z, y)))))"
1,,"A schoolgirl is jumping over a low hurdle. Consequently, a girl is jumping over a hurdle.",,,,,[],[],[],,,Logical Form: ((forall x (IsJumpingOverHurdle(x) and IsGirl(x))) and (exists y (IsSchoolgirl(y) and IsJumpingOverHurdle(y)))) and (exists z (IsGirl(z) and IsJumpingOverHurdle(z))),Logical Form: ((forall x (IsJumpingOverHurdle(x) and IsGirl(x))) and (exists y (IsSchoolgirl(y) and IsJumpingOverHurdle(y)))) and (exists z (IsGirl(z) and IsJumpingOverHurdle(z)))
1,,"Young Asian girl is sitting on the ground in rubble. Hence, the young Asian girl is outside in the rubble.",,,,,[],[],[],,,Logical Form: ((exists x (IsYoung(x) and IsAsian(x) and IsGirl(x) and IsSittingOnGround(x) and IsInRubble(x))) and (IsOutdoor(x) and IsInRubble(x))) and (forall y ((IsYoung(y) and IsAsian(y) and IsGirl(y) and IsSittingOnGround(y) and IsInRubble(y)) and IsOutdoor(y))),Logical Form: ((exists x (IsYoung(x) and IsAsian(x) and IsGirl(x) and IsSittingOnGround(x) and IsInRubble(x))) and (IsOutdoor(x) and IsInRubble(x))) and (forall y ((IsYoung(y) and IsAsian(y) and IsGirl(y) and IsSittingOnGround(y) and IsInRubble(y)) and IsOutdoor(y)))
1,,"A group of women sing together while wearing matching black dresses. Thus, there are women singing.",,,,,[],[],[],,,Logical Form: ((forall x (IsWoman(x) and IsSinging(x) and IsWearingMatchingBlackDress(x)) and IsSinging(x))) and (exists y (IsGroupOfWomen(y) and IsSinging(y))),Logical Form: ((forall x (IsWoman(x) and IsSinging(x) and IsWearingMatchingBlackDress(x)) and IsSinging(x))) and (exists y (IsGroupOfWomen(y) and IsSinging(y)))
1,,Two boys in running clothes stretching. This implies that the boys are stretching.,,,,,[],[],[],,,Logical Form: ((forall x (IsInRunningClothes(x) and IsBoy(x) and IsStretching(x))) and (exists y (IsBoy(y) and IsInRunningClothes(y) and IsStretching(y)))),Logical Form: ((forall x (IsInRunningClothes(x) and IsBoy(x) and IsStretching(x))) and (exists y (IsBoy(y) and IsInRunningClothes(y) and IsStretching(y))))
1,,A group of young men in a gym take turns scoring in basketball. This implies that guys are indoors.,,,,,[],[],[],,,Logical Form: ((forall x (IsYoungMan(x) and IsInGym(x) and TakesTurnsScoring(x))) and (forall y (IsYoungMan(y) and IsIndoors(y)))),Logical Form: ((forall x (IsYoungMan(x) and IsInGym(x) and TakesTurnsScoring(x))) and (forall y (IsYoungMan(y) and IsIndoors(y))))
1,,"An Eastern vendor sits by his stall with a rooster nearby. Consequently, a rooster near a vendor.",,,,,[],[],[],,,"Logical Form: (forall x (IsVendor(x) and SitsByStall(x) and exists y (IsRooster(y) and IsNearby(y, x)))) and (exists z (IsRooster(z) and IsNearby(z, x)))","Logical Form: (forall x (IsVendor(x) and SitsByStall(x) and exists y (IsRooster(y) and IsNearby(y, x)))) and (exists z (IsRooster(z) and IsNearby(z, x)))"
1,,"A bird is perched on a tree branch. Thus, a bird is perching in a tree.",,,,,[],[],[],,,Logical Form: ((forall x (IsPerchedOnTreeBranch(x) and IsPerchingInTree(x))) and (exists y (IsBird(y) and IsPerchedOnTreeBranch(y)) and (exists z (IsBird(z) and IsPerchingInTree(z))))),Logical Form: ((forall x (IsPerchedOnTreeBranch(x) and IsPerchingInTree(x))) and (exists y (IsBird(y) and IsPerchedOnTreeBranch(y)) and (exists z (IsBird(z) and IsPerchingInTree(z)))))
1,,"A man in an overcoat putting on his gloves at a subway station. Therefore, a person is in the subway station.",,,,,[],[],[],,,Logical Form: ((forall x (IsWearingGloves(x) and IsInOvercoat(x) and IsAtSubwayStation(x)) and IsPersonInSubwayStation(x))) and (exists y (IsWearingGloves(y) and IsInOvercoat(y) and IsAtSubwayStation(y) and IsPersonInSubwayStation(y))),Logical Form: ((forall x (IsWearingGloves(x) and IsInOvercoat(x) and IsAtSubwayStation(x)) and IsPersonInSubwayStation(x))) and (exists y (IsWearingGloves(y) and IsInOvercoat(y) and IsAtSubwayStation(y) and IsPersonInSubwayStation(y)))
1,,"Person with umbrella observes flooded streets with cars in the water. Consequently, a person is outside.",,,,,[],[],[],,,Logical Form: ((forall x (ObservesFloodedStreetsWithCarsInWater(x) and IsOutside(x))) and (exists y (HasUmbrella(y) and ObservesFloodedStreetsWithCarsInWater(y)))) and (forall z (HasUmbrella(z) and IsOutside(z))),Logical Form: ((forall x (ObservesFloodedStreetsWithCarsInWater(x) and IsOutside(x))) and (exists y (HasUmbrella(y) and ObservesFloodedStreetsWithCarsInWater(y)))) and (forall z (HasUmbrella(z) and IsOutside(z)))
1,,A group of people are camping out on some rocks. This implies that people are outdoors.,,,,,[],[],[],,,Logical Form: (forall x (IsCampingOut(x) and IsOutdoor(x))) and (exists y (IsGroupOfPeople(y) and IsCampingOut(y) and IsOutdoor(y))),Logical Form: (forall x (IsCampingOut(x) and IsOutdoor(x))) and (exists y (IsGroupOfPeople(y) and IsCampingOut(y) and IsOutdoor(y)))
1,,A choir made up of varying ages of people are performing. This implies that the choir is singing.,,,,,[],[],[],,,Logical Form: ((forall x (IsInChoir(x) and IsOfVaryingAges(x) and IsPerforming(x))) and (IsChoirSinging and (forall y (IsInChoir(y) and IsSinging(y))))),Logical Form: ((forall x (IsInChoir(x) and IsOfVaryingAges(x) and IsPerforming(x))) and (IsChoirSinging and (forall y (IsInChoir(y) and IsSinging(y)))))
1,,A man scales a rock climbing wall. It follows that a man rock climbing.,,,,,[],[],[],,,Logical Form: ((forall x (IsScalingRockClimbingWall(x) and IsRockClimbing(x))) and (exists y (IsMan(y) and IsScalingRockClimbingWall(y)))) and (forall z (IsMan(z) and IsRockClimbing(z))),Logical Form: ((forall x (IsScalingRockClimbingWall(x) and IsRockClimbing(x))) and (exists y (IsMan(y) and IsScalingRockClimbingWall(y)))) and (forall z (IsMan(z) and IsRockClimbing(z)))
1,,"A little white dog runs outside, their ears blown back in the wind. It follows that there is an animal outside.",,,,,[],[],[],,,Logical Form: ((forall x (IsLittleWhiteDog(x) and IsRunningOutside(x))) and IsOutside(x)) and (exists y (IsAnimal(y) and IsOutside(y))),Logical Form: ((forall x (IsLittleWhiteDog(x) and IsRunningOutside(x))) and IsOutside(x)) and (exists y (IsAnimal(y) and IsOutside(y)))
1,,"A bearded man sits near a white van. As a consequence, a man sitting outside near a van.",,,,,[],[],[],,,Logical Form: ((exists x (IsBeardedMan(x) and SitsNearWhiteVan(x))) and (exists y (IsMan(y) and SitsOutsideNearVan(y)))),Logical Form: ((exists x (IsBeardedMan(x) and SitsNearWhiteVan(x))) and (exists y (IsMan(y) and SitsOutsideNearVan(y))))
